1600   60 -7.122163e-03
1600   70 -1.450011e-02
1600   80 3.865538e-04
1600   90 1.811409e-13
1600  100 0.000000e+00
1600  110 0.000000e+00
1600  120 0.000000e+00
1700    0 0.000000e+00
1700   10 0.000000e+00
1700   20 0.000000e+00
1700   30 0.000000e+00
1700   40 7.864187e-10
1700   50 2.467320e-03
1700   60 1.185543e-01
1700   70 -2.257791e-02
1700   80 1.284455e-03
1700   90 5.886138e-12
1700  100 0.000000e+00
1700  110 0.000000e+00
1700  120 0.000000e+00
1800    0 0.000000e+00
1800   10 0.000000e+00
1800   20 0.000000e+00
1800   30 0.000000e+00
1800   40 1.298617e-08
1800   50 -5.010220e-03
1800   60 -6.766508e-02
1800   70 4.936604e-02
1800   80 2.500170e-03
1800   90 1.402097e-10
1800  100 0.000000e+00
1800  110 0.000000e+00
1800  120 0.000000e+00
1900    0 0.000000e+00
1900   10 0.000000e+00
1900   20 0.000000e+00
1900   30 0.000000e+00
1900   40 1.568667e-07
1900   50 -1.484592e-02
1900   60 -1.467654e-02
1900   70 2.608449e-02
1900   80 1.508799e-03
1900   90 2.431606e-09
1900  100 0.000000e+00
1900  110 0.000000e+00
1900  120 0.000000e+00
2000    0 0.000000e+00
2000   10 0.000000e+00
2000   20 0.000000e+00
2000   30 0.000000e+00
2000   40 1.414548e-06
2000   50 -6.616215e-03
2000   60 -1.337566e-02
2000   70 -5.289628e-02
2000   80 -5.023938e-03
2000   90 3.147185e-08
2000  100 0.000000e+00
2000  110 0.000000e+00
2000  120 0.000000e+00
2100    0 0.000000e+00
2100   10 0.000000e+00
2100   20 0.000000e+00
2100   30 0.000000e+00
2100   40 9.649108e-06
2100   50 2.103276e-02
2100   60 6.367583e-02
2100   70 -3.329428e-02
2100   80 -1.234542e-02
2100   90 3.097754e-07
2100  100 0.000000e+00
2100  110 0.000000e+00
2100  120 0.000000e+00
2200    0 0.000000e+00
2200   10 0.000000e+00
2200   20 0.000000e+00
2200   30 1.525676e-13
2200   40 5.006155e-05
2200   50 2.215004e-02
2200   60 2.581524e-03
2200   70 4.075502e-02
2200   80 -4.960209e-03
2200   90 2.349860e-06
2200  100 0.000000e+00
2200  110 0.000000e+00
2200  120 0.000000e+00
2300    0 0.000000e+00
2300   10 0.000000e+00
2300   20 0.000000e+00
2300   30 2.958623e-12
2300   40 1.965820e-04
2300   50 -1.889471e-02
2300   60 -9.640089e-02
2300   70 6.353376e-02
2300   80 1.732983e-02
2300   90 1.384100e-05
2300  100 3.261279e-14
2300  110 0.000000e+00
2300  120 0.000000e+00
2400    0 0.000000e+00
2400   10 0.000000e+00
2400   20 0.000000e+00
2400   30 4.686663e-11
2400   40 5.712451e-04
2400   50 -2.664607e-02
2400   60 8.054303e-02
2400   70 -8.346510e-02
2400   80 1.973744e-02
2400   90 6.333840e-05
2400  100 5.532728e-13
2400  110 0.000000e+00
2400  120 0.000000e+00
2500    0 0.000000e+00
2500   10 0.000000e+00
2500   20 0.000000e+00
2500   30 5.956953e-10
2500   40 1.152262e-03
2500   50 2.055458e-02
2500   60 -2.372490e-02
2500   70 -3.176136e-02
2500   80 -1.311644e-02
2500   90 2.230465e-04
2500  100 9.010552e-12
2500  110 0.000000e+00
2500  120 0.000000e+00
2600    0 0.000000e+00
2600   10 0.000000e+00
2600   20 0.000000e+00
2600   30 6.144888e-09
2600   40 1.284529e-03
2600   50 2.052765e-02
2600   60 5.691889e-03
2600   70 1.170571e-01
2600   80 -2.613139e-02
2600   90 5.876228e-04
2600  100 1.201401e-10
2600  110 0.000000e+00
2600  120 0.000000e+00
2700    0 0.000000e+00
2700   10 0.000000e+00
2700   20 0.000000e+00
2700   30 5.188465e-08
2700   40 -4.567770e-04
2700   50 -2.555821e-02
2700   60 4.710531e-02
2700   70 -7.433702e-02
2700   80 1.172312e-02
2700   90 1.073861e-03
2700  100 1.311388e-09
2700  110 0.000000e+00
2700  120 0.000000e+00
2800    0 0.000000e+00
2800   10 0.000000e+00
2800   20 0.000000e+00
2800   30 3.608012e-07
2800   40 -4.475736e-03
2800   50 -6.492907e-03
2800   60 -1.309938e-01
2800   70 -2.226736e-02
2800   80 2.580759e-02
2800   90 1.021498e-03
2800  100 1.182427e-08
2800  110 0.000000e+00
2800  120 0.000000e+00
2900    0 0.000000e+00
2900   10 0.000000e+00
2900   20 0.000000e+00
2900   30 2.073557e-06
2900   40 -6.924704e-03
2900   50 2.326939e-02
2900   60 1.039089e-01
2900   70 8.019693e-02
2900   80 -1.596338e-02
2900   90 -7.607657e-04
2900  100 8.862030e-08
2900  110 0.000000e+00
2900  120 0.000000e+00
3000    0 0.000000e+00
3000   10 0.000000e+00
3000   20 1.966908e-13
3000   30 9.852058e-06
3000   40 -1.326301e-03
3000   50 -1.275355e-02
3000   60 2.724031e-02
3000   70 -8.921181e-02
3000   80 -2.110200e-02
3000   90 -4.315725e-03
3000  100 5.543697e-07
3000  110 0.000000e+00
3000  120 0.000000e+00
3100    0 0.000000e+00
3100   10 0.000000e+00
3100   20 2.446959e-12
3100   30 3.854966e-05
3100   40 1.041783e-02
3100   50 -7.251421e-03
3100   60 -1.019672e-01
3100   70 5.942602e-02
3100   80 2.107815e-02
3100   90 -6.050434e-03
3100  100 2.899378e-06
3100  110 5.513973e-14
3100  120 0.000000e+00
3200    0 0.000000e+00
3200   10 0.000000e+00
3200   20 2.723014e-11
3200   30 1.229477e-04
3200   40 1.230794e-02
3200   50 2.625521e-02
3200   60 9.558147e-02
3200   70 1.872702e-02
3200   80 1.113706e-02
3200   90 -6.727243e-04
3200  100 1.266110e-05
3200  110 5.010928e-13
3200  120 0.000000e+00
3300    0 0.000000e+00
3300   10 0.000000e+00
3300   20 2.585851e-10
3300   30 3.126655e-04
3300   40 -4.580025e-03
3300   50 -1.834094e-02
3300   60 -8.627226e-02
3300   70 -1.063080e-01
3300   80 -2.319215e-02
3300   90 9.589469e-03
3300  100 4.590872e-05
3300  110 5.730588e-12
3300  120 0.000000e+00
3400    0 0.000000e+00
3400   10 0.000000e+00
3400   20 2.108931e-09
3400   30 6.040008e-04
3400   40 -1.763233e-02
3400   50 -1.627636e-02
3400   60 3.701902e-02
3400   70 1.128588e-01
3400   80 -3.694229e-04
3400   90 1.098510e-02
3400  100 1.365391e-04
3400  110 5.713997e-11
3400  120 0.000000e+00
3500    0 0.000000e+00
3500   10 0.000000e+00
3500   20 1.482534e-08
3500   30 7.743109e-04
3500   40 -1.656237e-03
3500   50 4.219127e-02
3500   60 8.630103e-02
3500   70 -2.690133e-02
3500   80 1.873681e-02
3500   90 -3.902584e-03
3500  100 3.248875e-04
3500  110 4.910269e-10
3500  120 0.000000e+00
3600    0 0.000000e+00
3600   10 0.000000e+00
3600   20 9.003944e-08
3600   30 2.659965e-04
3600   40 1.876936e-02
3600   50 -2.195353e-02
3600   60 -1.571616e-01
3600   70 -5.552986e-02
3600   80 -2.410511e-03
3600   90 -1.597628e-02
3600  100 5.853360e-04
3600  110 3.657195e-09
3600  120 0.000000e+00
3700    0 0.000000e+00
3700   10 0.000000e+00
3700   20 4.729157e-07
3700   30 -1.428148e-03
3700   40 3.738371e-03
3700   50 -4.629177e-02
3700   60 9.241009e-02
3700   70 7.878517e-02
3700   80 -6.872795e-03
3700   90 -2.765271e-03
3700  100 6.793918e-04
3700  110 2.366811e-08
3700  120 0.000000e+00
3800    0 0.000000e+00
3800   10 1.103230e-13
3800   20 2.146799e-06
3800   30 -3.617141e-03
3800   40 -1.946002e-02
3800   50 6.949787e-02
3800   60 6.337300e-03
3800   70 -7.550657e-02
3800   80 -5.866678e-03
3800   90 1.670684e-02
3800  100 9.477516e-05
3800  110 1.332937e-07
3800  120 0.000000e+00
3900    0 0.000000e+00
3900   10 1.256412e-12
3900   20 8.400001e-06
3900   30 -3.665750e-03
3900   40 -1.986764e-03
3900   50 1.728774e-02
3900   60 -6.222189e-02
3900   70 5.018622e-02
3900   80 -1.488749e-03
3900   90 5.832205e-03
3900  100 -1.538974e-03
3900  110 6.533999e-07
3900  120 3.738329e-14
4000    0 0.000000e+00
4000   10 1.137862e-11
4000   20 2.816959e-05
4000   30 8.377534e-04
4000   40 1.987247e-02
4000   50 -9.139318e-02
4000   60 1.109831e-01
4000   70 2.344591e-02
4000   80 1.990907e-02
4000   90 -1.713279e-02
4000  100 -3.435737e-03
4000  110 2.784058e-06
4000  120 2.794139e-13
4100    0 0.000000e+00
4100   10 9.089317e-11
4100   20 8.012953e-05
4100   30 7.231112e-03
4100   40 -2.980665e-03
4100   50 3.127016e-02
4100   60 -1.239631e-01
4100   70 -9.370086e-02
4100   80 -8.175818e-03
4100   90 -5.526256e-03
4100  100 -3.176760e-03
4100  110 1.027536e-05
4100  120 2.566466e-12
4200    0 0.000000e+00
4200   10 6.433420e-10
4200   20 1.897411e-04
4200   30 7.290314e-03
4200   40 -1.860617e-02
4200   50 6.355986e-02
4200   60 3.064387e-02
4200   70 8.560509e-02
4200   80 -2.617408e-02
4200   90 1.804507e-02
4200  100 1.160981e-03
4200  110 3.263556e-05
4200  120 2.144853e-11
4300    0 0.000000e+00
4300   10 4.044821e-09
4300   20 3.605096e-04
4300   30 -2.557281e-03
4300   40 9.615893e-03
4300   50 -5.783393e-02
4300   60 9.257814e-02
4300   70 -2.888679e-02
4300   80 3.506783e-02
4300   90 2.181148e-03
4300  100 6.856896e-03
4300  110 8.817801e-05
4300  120 1.591121e-10
4400    0 0.000000e+00
4400   10 2.260801e-08
4400   20 5.035179e-04
4400   30 -1.116183e-02
4400   40 1.357238e-02
4400   50 -6.030357e-03
4400   60 -1.181703e-01
4400   70 -1.251273e-02
4400   80 1.116468e-02
4400   90 -1.864434e-02
4400  100 6.573874e-03
4400  110 1.985319e-04
4400  120 1.052452e-09
4500    0 1.075529e-14
4500   10 1.123610e-07
4500   20 3.658181e-04
4500   30 -4.261771e-03
4500   40 -1.563118e-02
4500   50 3.321691e-02
4500   60 7.024256e-02
4500   70 5.067188e-02
4500   80 -5.791458e-02
4500   90 3.586357e-03
4500  100 -2.531540e-03
4500  110 3.575372e-04
4500  120 6.213428e-09
4600    0 1.219508e-13
4600   10 4.961754e-07
4600   20 -3.849514e-04
4600   30 1.038167e-02
4600   40 -5.008584e-03
4600   50 -2.510804e-02
4600   60 -2.437999e-02
4600   70 -9.072525e-02
4600   80 2.054924e-02
4600   90 1.713928e-02
4600  100 -1.036136e-02
4600  110 4.653159e-04
4600  120 3.275824e-08
4700    0 1.036562e-12
4700   10 1.943057e-06
4700   20 -1.737481e-03
4700   30 8.644646e-03
4700   40 1.657568e-02
4700   50 1.504025e-02
4700   60 -3.568670e-02
4700   70 7.114514e-02
4700   80 5.402156e-02
4700   90 -1.065001e-02
4700  100 -4.184186e-03
4700  110 2.759216e-04
4700  120 1.541987e-07
4800    0 8.099900e-12
4800   10 6.724173e-06
4800   20 -2.760738e-03
4800   30 -8.735721e-03
4800   40 -4.807149e-03
4800   50 1.796651e-03
4800   60 1.018655e-01
4800   70 1.180816e-02
4800   80 -4.349021e-02
4800   90 -1.244015e-02
4800  100 9.394505e-03
4800  110 -4.939520e-04
4800  120 6.473113e-07
4900    0 5.772607e-11
4900   10 2.044434e-05
4900   20 -1.771573e-03
4900   30 -1.072180e-02
4900   40 -9.098673e-03
4900   50 -2.850789e-02
4900   60 -8.858579e-02
4900   70 -7.038761e-02
4900   80 -2.653867e-02
4900   90 1.599643e-02
4900  100 8.624491e-03
4900  110 -1.757816e-03
4900  120 2.417696e-06
5000    0 3.715903e-10
5000   10 5.410064e-05
5000   20 1.876411e-03
5000   30 8.029283e-03
5000   40 1.206050e-02
5000   50 3.511407e-02
5000   60 2.703505e-03
5000   70 7.082357e-02
5000   80 3.708812e-02
5000   90 3.975747e-03
5000  100 -7.335328e-03
5000  110 -2.579832e-03
5000  120 8.002414e-06
5100    0 2.166685e-09
5100   10 1.226622e-04
5100   20 5.558494e-03
5100   30 1.119452e-02
5100   40 -3.107673e-03
5100   50 -1.933459e-03
5100   60 4.686556e-02
5100   70 -5.486264e-02
5100   80 2.437887e-03
5100   90 -1.711565e-02
5100  100 -1.083582e-02
5100  110 -1.445588e-03
5100  120 2.332415e-05
5200    0 1.144824e-08
5200   10 2.316136e-04
5200   20 4.455425e-03
5200   30 -8.753723e-03
5200   40 -9.747008e-03
5200   50 -3.407592e-02
5200   60 -4.080038e-02
5200   70 2.112566e-02
5200   80 -1.041313e-02
5200   90 6.143132e-03
5200  100 6.085886e-03
5200  110 2.046923e-03
5200  120 5.925557e-05
5300    0 5.480738e-08
5300   10 3.428623e-04
5300   20 -2.425804e-03
5300   30 -1.035902e-02
5300   40 1.195645e-02
5300   50 2.419837e-02
5300   60 4.088728e-02
5300   70 4.806346e-02
5300   80 2.180276e-04
5300   90 1.394338e-02
5300  100 1.160278e-02
5300  110 5.306546e-03
5300  120 1.290026e-04
5400    0 2.375729e-07
5400   10 3.316895e-04
5400   20 -7.904018e-03
5400   30 1.058853e-02
5400   40 -5.533284e-03
5400   50 9.284999e-03
5400   60 -3.465511e-02
5400   70 -9.176124e-02
5400   80 -1.136503e-02
5400   90 -1.178240e-02
5400  100 -6.275060e-03
5400  110 3.993901e-03
5400  120 2.332708e-04
5500    0 9.310975e-07
5500   10 -3.986385e-06
5500   20 -3.613607e-03
5500   30 7.999085e-03
5500   40 -9.677413e-03
5500   50 -1.045219e-02
5500   60 -1.069450e-02
5500   70 5.662611e-02
5500   80 1.102223e-02
5500   90 -7.065697e-03
5500  100 -1.138450e-02
5500  110 -2.504111e-03
5500  120 3.271489e-04
5600    0 3.291600e-06
5600   10 -7.832458e-04
5600   20 6.520172e-03
5600   30 -1.276631e-02
5600   40 2.624701e-02
5600   50 -5.633180e-03
5600   60 3.918688e-02
5600   70 2.827810e-03
5600   80 1.674221e-02
5600   90 9.563469e-03
5600  100 7.785212e-03
5600  110 -7.467105e-03
5600  120 2.843738e-04
5700    0 1.045805e-05
5700   10 -1.723714e-03
5700   20 7.778503e-03
5700   30 -3.886504e-03
5700   40 -6.866029e-03
5700   50 -4.724641e-03
5700   60 -1.452358e-02
5700   70 -3.049254e-02
5700   80 -2.294100e-02
5700   90 -2.412392e-05
5700  100 1.004641e-02
5700  110 -3.368258e-03
5700  120 -8.016479e-05
5800    0 2.969916e-05
5800   10 -1.955786e-03
5800   20 -3.409306e-03
5800   30 1.404145e-02
5800   40 -3.663943e-02
5800   50 1.722322e-02
5800   60 1.576289e-03
5800   70 4.835761e-02
5800   80 -9.448845e-03
5800   90 -2.857386e-03
5800  100 -1.013292e-02
5800  110 6.108152e-03
5800  120 -8.450739e-04
5900    0 7.475937e-05
5900   10 -5.149706e-04
5900   20 -9.669622e-03
5900   30 -1.798851e-03
5900   40 3.181090e-02
5900   50 1.784839e-03
5900   60 -2.689761e-02
5900   70 -6.005242e-02
5900   80 2.888075e-02
5900   90 9.962495e-04
5900  100 -7.234782e-03
5900  110 7.473867e-03
5900  120 -1.692215e-03
6000    0 1.646221e-04
6000   10 2.365822e-03
6000   20 6.727695e-04
6000   30 -1.312233e-02
6000   40 2.525010e-02
6000   50 -1.225722e-02
6000   60 2.491747e-02
6000   70 2.700394e-02
6000   80 -7.533803e-03
6000   90 -1.076141e-03
6000  100 1.240811e-02
6000  110 -2.873758e-03
6000  120 -1.783439e-03
6100    0 3.100548e-04
6100   10 4.367000e-03
6100   20 1.027576e-02
6100   30 7.779522e-03
6100   40 -4.943577e-02
6100   50 -1.056696e-02
6100   60 1.229816e-02
6100   70 3.064400e-02
6100   80 -1.953167e-02
6100   90 6.113762e-03
6100  100 2.691381e-03
6100  110 -9.264397e-03
6100  120 -2.835694e-04
6200    0 4.779846e-04
6200   10 2.596546e-03
6200   20 9.116622e-04
6200   30 8.912989e-03
6200   40 5.352160e-03
6200   50 6.722216e-03
6200   60 -2.645083e-02
6200   70 -4.527986e-02
6200   80 2.196729e-02
6200   90 -5.228055e-03
6200  100 -1.346511e-02
6200  110 -9.355905e-05
6200  120 2.446300e-03
6300    0 5.394669e-04
6300   10 -2.607595e-03
6300   20 -1.050612e-02
6300   30 -1.208779e-02
6300   40 4.593506e-02
6300   50 2.854193e-02
6300   60 2.442769e-02
6300   70 2.574429e-02
6300   80 -5.019732e-03
6300   90 -1.557450e-02
6300  100 3.011880e-03
6300  110 9.702460e-03
6300  120 4.157738e-03
6400    0 2.520206e-04
6400   10 -6.011068e-03
6400   20 -1.276946e-03
6400   30 -1.569678e-03
6400   40 -3.744102e-02
6400   50 -2.497187e-02
6400   60 -3.864157e-02
6400   70 -2.442813e-02
6400   80 -7.849625e-03
6400   90 2.213190e-02
6400  100 1.172666e-02
6400  110 1.971535e-03
6400  120 2.267565e-03
6500    0 -6.209176e-04
6500   10 -2.548555e-03
6500   20 1.074026e-02
6500   30 1.324840e-02
6500   40 -2.384899e-02
6500   50 -1.178110e-02
6500   60 3.181986e-02
6500   70 1.729410e-02
6500   80 1.487440e-02
6500   90 1.696848e-02
6500  100 -9.099863e-03
6500  110 -9.771539e-03
6500  120 -2.674553e-03
6600    0 -1.984326e-03
6600   10 4.811180e-03
6600   20 5.321322e-04
6600   30 -5.325290e-03
6600   40 4.735088e-02
6600   50 2.578795e-02
6600   60 2.398199e-02
6600   70 2.280527e-02
6600   80 -2.698554e-02
6600   90 -3.885956e-02
6600  100 -7.230561e-03
6600  110 -2.706752e-03
6600  120 -5.702389e-03
6700    0 -3.044426e-03
6700   10 6.317296e-03
6700   20 -1.083158e-02
6700   30 -8.779172e-03
6700   40 -1.888415e-03
6700   50 -1.876396e-02
6700   60 -6.819480e-02
6700   70 -4.344799e-02
6700   80 1.453524e-02
6700   90 -2.135279e-03
6700  100 1.293397e-02
6700  110 9.922679e-03
6700  120 -2.254065e-03
6800    0 -2.422265e-03
6800   10 -1.337380e-03
6800   20 1.421688e-03
6800   30 8.700240e-03
6800   40 -2.878038e-02
6800   50 1.868770e-02
6800   60 5.254677e-02
6800   70 2.312754e-02
6800   80 2.921958e-02
6800   90 4.261491e-02
6800  100 5.306860e-04
6800  110 2.339163e-03
6800  120 4.737508e-03
6900    0 7.326365e-04
6900   10 -7.520932e-03
6900   20 1.078334e-02
6900   30 -1.261108e-03
6900   40 1.360615e-02
6900   50 -7.223296e-03
6900   60 -1.539739e-02
6900   70 -1.192459e-02
6900   80 -4.405444e-02
6900   90 -2.311021e-02
6900  100 -1.175936e-02
6900  110 -1.029530e-02
6900  120 6.195245e-03
7000    0 5.066486e-03
7000   10 -1.918001e-03
7000   20 -3.862025e-03
7000   30 -9.132685e-03
7000   40 5.719921e-04
7000   50 -3.510851e-02
7000   60 -1.345463e-02
7000   70 1.253254e-02
7000   80 1.163634e-02
7000   90 -2.840550e-02
7000  100 8.062766e-03
7000  110 -1.072417e-03
7000  120 -9.818589e-04
7100    0 6.743002e-03
7100   10 7.417877e-03
7100   20 -9.500961e-03
7100   30 8.447469e-03
7100   40 -2.572240e-03
7100   50 5.850310e-02
7100   60 5.180580e-02
7100   70 1.688338e-02
7100   80 1.662181e-02
7100   90 3.976038e-02
7100  100 7.561825e-03
7100  110 1.045064e-02
7100  120 -7.047140e-03
7200    0 2.494753e-03
7200   10 4.665024e-03
7200   20 6.732898e-03
7200   30 4.879285e-03
7200   40 1.267028e-02
7200   50 -2.052646e-02
7200   60 -7.583579e-02
7200   70 -4.949181e-02
7200   80 -2.430429e-02
7200   90 3.460561e-03
7200  100 -1.361073e-02
7200  110 -1.219888e-03
7200  120 -2.274160e-03
7300    0 -5.569733e-03
7300   10 -6.213308e-03
7300   20 6.320315e-03
7300   30 -5.237529e-03
7300   40 -1.963528e-02
7300   50 -3.149340e-02
7300   60 3.701046e-02
7300   70 3.501321e-02
7300   80 3.294299e-02
7300   90 -3.376328e-02
7300  100 -2.362133e-03
7300  110 -1.005736e-02
7300  120 6.250811e-03
7400    0 -9.438737e-03
7400   10 -5.861352e-03
7400   20 -1.041915e-02
7400   30 4.856644e-03
7400   40 -1.642673e-03
7400   50 4.609510e-02
7400   60 3.075131e-02
7400   70 -1.542153e-03
7400   80 -2.462329e-02
7400   90 1.433870e-02
7400  100 1.125025e-02
7400  110 4.442247e-03
7400  120 3.640129e-03
7500    0 -3.081768e-03
7500   10 5.338540e-03
7500   20 -3.246686e-03
7500   30 -6.280212e-03
7500   40 2.970806e-02
7500   50 -4.205903e-02
7500   60 -5.876414e-02
7500   70 -8.778810e-03
7500   80 -1.897369e-02
7500   90 1.000524e-02
7500  100 -3.696078e-03
7500  110 9.142281e-03
7500  120 -7.016204e-03
7600    0 8.027432e-03
7600   10 5.568178e-03
7600   20 1.142948e-02
7600   30 -1.230333e-02
7600   40 -1.990470e-02
7600   50 2.581548e-02
7600   60 5.124867e-02
7600   70 2.213255e-02
7600   80 5.320533e-02
7600   90 -1.031640e-02
7600  100 -3.513448e-03
7600  110 -7.106542e-03
7600  120 -6.891619e-03
7700    0 1.007726e-02
7700   10 -6.800848e-03
7700   20 -7.329261e-04
7700   30 1.899705e-02
7700   40 -1.705033e-02
7700   50 2.414910e-02
7700   60 -3.534354e-02
7700   70 -4.860092e-02
7700   80 -3.474934e-02
7700   90 1.052460e-02
7700  100 8.220555e-03
7700  110 -6.236697e-03
7700  120 5.643999e-03
7800    0 -1.470959e-03
7800   10 -7.294848e-03
7800   20 -8.197844e-03
7800   30 7.993311e-03
7800   40 2.687853e-02
7800   50 -7.342384e-02
7800   60 -3.653954e-03
7800   70 3.820584e-02
7800   80 -3.140580e-03
7800   90 -1.124793e-02
7800  100 -2.492883e-03
7800  110 8.983292e-03
7800  120 9.398711e-03
7900    0 -1.197111e-02
7900   10 6.557940e-03
7900   20 7.119991e-03
7900   30 -2.487624e-02
7900   40 -4.181737e-03
7900   50 6.030448e-02
7900   60 5.444089e-02
7900   70 1.174805e-02
7900   80 2.309215e-02
7900   90 -9.837120e-03
7900  100 -8.389781e-03
7900  110 1.067771e-03
7900  120 -1.693184e-03
8000    0 -5.382773e-03
8000   10 7.991514e-03
8000   20 3.806953e-03
8000   30 9.028996e-03
8000   40 -1.192648e-02
8000   50 7.125031e-04
8000   60 -5.879916e-02
8000   70 -4.025265e-02
8000   80 -3.765132e-02
8000   90 2.896007e-02
8000  100 9.605726e-04
8000  110 -1.007678e-02
8000  120 -6.496974e-03
8100    0 1.003798e-02
8100   10 -4.792012e-03
8100   20 -1.201733e-02
8100   30 1.762432e-02
8100   40 7.334018e-03
8100   50 -4.569976e-02
8100   60 1.892484e-02
8100   70 3.077263e-02
8100   80 4.373519e-02
8100   90 -7.844116e-03
8100  100 5.141039e-03
